,natureza_acidente,bairro,tipo,dia_da_semana,mes,ano,hora_bruta
12347,1,83,1,2,2,2019,15
12348,1,49,0,2,2,2019,16
12349,1,91,12,2,2,2019,17
12350,0,9,3,2,2,2019,17
12351,1,23,12,2,2,2019,17
12352,1,58,0,2,2,2019,17
12353,1,12,9,2,2,2019,18
12354,0,12,1,2,2,2019,18
12355,0,13,1,2,2,2019,18
12356,0,12,9,2,2,2019,19
12357,0,42,0,2,2,2019,19
12358,1,25,0,2,2,2019,23
12359,1,48,7,3,2,2019,2
12360,1,26,12,3,2,2019,7
12361,1,55,12,3,2,2019,7
12362,1,13,0,3,2,2019,8
12363,1,81,0,3,2,2019,8
12364,1,81,9,3,2,2019,8
12365,1,31,0,3,2,2019,10
12366,1,92,0,3,2,2019,10
12367,1,26,0,3,2,2019,10
12368,1,37,12,3,2,2019,11
12369,1,37,9,3,2,2019,11
12370,1,49,0,3,2,2019,11
12371,1,84,8,3,2,2019,11
12372,1,15,12,3,2,2019,11
12373,1,15,9,3,2,2019,11
12374,1,78,12,3,2,2019,12
12375,1,23,0,3,2,2019,12
12376,1,7,11,3,2,2019,13
12377,1,8,0,3,2,2019,13
12378,1,85,0,3,2,2019,13
12379,1,37,12,3,2,2019,13
12380,1,40,12,3,2,2019,14
12381,1,81,12,3,2,2019,15
12382,1,12,1,3,2,2019,15
12383,0,78,8,3,2,2019,16
12384,1,23,9,3,2,2019,16
12385,1,45,9,3,2,2019,16
12386,1,37,0,3,2,2019,16
12387,1,31,12,3,2,2019,17
12388,1,47,9,3,2,2019,17
12389,1,78,0,3,2,2019,17
12390,0,58,3,3,2,2019,17
12391,1,50,9,3,2,2019,17
12392,1,49,0,3,2,2019,18
12393,1,13,9,3,2,2019,18
12394,1,49,12,3,2,2019,18
12395,1,28,0,3,2,2019,18
12396,1,85,9,3,2,2019,18
12397,0,13,3,3,2,2019,18
12398,0,78,9,3,2,2019,19
12399,0,39,9,3,2,2019,19
12400,1,34,0,3,2,2019,19
12401,1,36,8,3,2,2019,19
12402,1,1,12,3,2,2019,19
12403,0,58,10,3,2,2019,20
12404,0,49,9,3,2,2019,21
12405,1,45,12,3,2,2019,22
12406,1,12,0,3,2,2019,22
12407,1,12,9,4,2,2019,7
12408,1,85,0,4,2,2019,7
12409,1,12,0,4,2,2019,8
12410,1,46,1,4,2,2019,9
12411,1,37,9,4,2,2019,9
12412,0,23,0,4,2,2019,9
12413,1,76,12,4,2,2019,9
12414,1,9,0,4,2,2019,10
12415,1,13,0,4,2,2019,10
12416,1,7,12,4,2,2019,10
12417,1,53,0,4,2,2019,10
12418,1,49,12,4,2,2019,11
12419,0,45,9,4,2,2019,11
12420,0,31,10,4,2,2019,11
12421,1,71,1,4,2,2019,12
12422,1,3,0,4,2,2019,12
12423,0,49,3,4,2,2019,12
12424,1,25,12,4,2,2019,12
12425,1,81,12,4,2,2019,12
12426,1,87,9,4,2,2019,14
12427,1,12,1,4,2,2019,15
12428,1,24,12,4,2,2019,16
12429,0,83,0,4,2,2019,16
12430,0,45,12,4,2,2019,16
12431,0,88,0,4,2,2019,16
12432,1,52,0,4,2,2019,16
12433,1,46,0,4,2,2019,16
12434,1,13,12,4,2,2019,16
12435,1,90,1,4,2,2019,16
12436,0,75,0,4,2,2019,16
12437,1,58,0,4,2,2019,17
12438,1,48,0,4,2,2019,17
12439,0,20,9,4,2,2019,17
12440,1,49,9,4,2,2019,18
12441,1,55,12,4,2,2019,18
12442,1,12,0,4,2,2019,18
12443,1,78,12,4,2,2019,18
12444,1,75,9,4,2,2019,19
12445,1,7,9,4,2,2019,19
12446,1,58,0,4,2,2019,20
12447,1,0,0,4,2,2019,20
12448,0,12,12,4,2,2019,20
12449,1,75,0,4,2,2019,20
12450,1,59,12,4,2,2019,22
12451,1,49,12,5,2,2019,1
12452,1,87,12,5,2,2019,9
12453,1,1,9,5,2,2019,9
12454,1,1,0,5,2,2019,10
12455,1,12,9,5,2,2019,10
12456,1,30,0,5,2,2019,10
12457,1,30,8,5,2,2019,11
12458,1,31,9,5,2,2019,11
12459,1,82,11,5,2,2019,12
12460,1,55,1,5,2,2019,15
12461,1,11,0,5,2,2019,15
12462,0,39,9,5,2,2019,17
12463,0,39,12,5,2,2019,18
12464,1,25,9,5,2,2019,18
12465,1,7,0,5,2,2019,19
12466,1,87,12,5,2,2019,23
12467,0,48,12,5,2,2019,23
12468,0,31,12,5,2,2019,23
12469,1,11,9,5,2,2019,23
12470,1,31,12,6,2,2019,0
12471,1,12,1,6,2,2019,1
12472,0,39,1,6,2,2019,3
12473,0,23,1,6,2,2019,5
12474,0,92,9,6,2,2019,10
12475,1,23,9,6,2,2019,11
12476,0,75,1,6,2,2019,11
12477,1,49,0,6,2,2019,11
12478,1,13,0,6,2,2019,12
12479,0,51,0,6,2,2019,13
12480,1,84,1,6,2,2019,15
12481,1,89,12,6,2,2019,15
12482,1,49,12,6,2,2019,16
12483,1,12,0,6,2,2019,16
12484,1,66,12,6,2,2019,18
12485,1,12,9,6,2,2019,18
12486,0,12,1,6,2,2019,19
12487,0,67,0,6,2,2019,19
12488,1,87,12,6,2,2019,20
12489,1,39,12,6,2,2019,21
12490,1,34,0,6,2,2019,22
12491,1,13,0,0,2,2019,7
12492,1,71,12,0,2,2019,7
12493,0,22,0,0,2,2019,7
12494,1,81,0,0,2,2019,8
12495,0,84,10,0,2,2019,8
12496,1,81,9,0,2,2019,8
12497,1,34,0,0,2,2019,9
12498,1,49,9,0,2,2019,9
12499,1,12,0,0,2,2019,9
12500,1,83,0,0,2,2019,9
12501,0,67,1,0,2,2019,10
12502,1,79,0,0,2,2019,10
12503,1,49,0,0,2,2019,10
12504,0,84,12,0,2,2019,11
12505,1,54,9,0,2,2019,11
12506,0,49,0,0,2,2019,11
12507,1,1,9,0,2,2019,11
12508,1,13,1,0,2,2019,12
12509,1,37,0,0,2,2019,12
12510,0,1,12,0,2,2019,12
12511,1,42,9,0,2,2019,13
12512,1,75,9,0,2,2019,13
12513,1,85,9,0,2,2019,14
12514,1,58,9,0,2,2019,14
12515,1,42,0,0,2,2019,14
12516,1,12,0,0,2,2019,15
12517,0,81,1,0,2,2019,15
12518,0,37,3,0,2,2019,15
12519,1,75,12,0,2,2019,15
12520,1,12,12,0,2,2019,15
12521,1,78,9,0,2,2019,15
12522,1,79,12,0,2,2019,16
12523,1,12,1,0,2,2019,16
12524,1,49,1,0,2,2019,16
12525,1,48,0,0,2,2019,17
12526,0,48,12,0,2,2019,17
12527,1,55,0,0,2,2019,18
12528,1,58,1,0,2,2019,18
12529,1,58,0,0,2,2019,18
12530,1,12,9,0,2,2019,19
12531,1,35,1,0,2,2019,19
12532,1,83,12,0,2,2019,19
12533,1,13,9,0,2,2019,20
12534,1,53,0,0,2,2019,22
12535,1,12,1,0,2,2019,22
12536,1,34,12,0,2,2019,23
12537,1,42,1,1,2,2019,6
12538,1,51,12,1,2,2019,6
12539,1,32,9,1,2,2019,7
12540,0,46,1,1,2,2019,7
12541,1,24,1,1,2,2019,7
12542,1,23,12,1,2,2019,7
12543,1,42,9,1,2,2019,7
12544,1,31,12,1,2,2019,9
12545,1,13,0,1,2,2019,9
12546,1,58,0,1,2,2019,9
12547,0,15,3,1,2,2019,9
12548,1,50,9,1,2,2019,9
12549,1,37,0,1,2,2019,10
12550,0,1,10,1,2,2019,10
12551,1,8,9,1,2,2019,11
12552,1,1,9,1,2,2019,11
12553,1,85,12,1,2,2019,11
12554,1,58,9,1,2,2019,12
12555,0,23,12,1,2,2019,12
12556,0,42,0,1,2,2019,12
12557,1,50,0,1,2,2019,12
12558,0,8,1,1,2,2019,13
12559,1,12,0,1,2,2019,14
12560,1,12,9,1,2,2019,14
12561,1,1,12,1,2,2019,15
12562,1,58,7,1,2,2019,15
12563,1,48,9,1,2,2019,16
12564,1,69,0,1,2,2019,16
12565,1,50,1,1,2,2019,17
12566,1,34,0,1,2,2019,17
12567,1,84,12,1,2,2019,17
12568,1,12,12,1,2,2019,17
12569,1,78,1,1,2,2019,17
12570,1,13,0,1,2,2019,17
12571,1,69,0,1,2,2019,18
12572,1,78,9,1,2,2019,18
12573,1,58,0,1,2,2019,18
12574,1,87,8,1,2,2019,18
12575,1,58,0,1,2,2019,19
12576,1,11,0,1,2,2019,19
12577,0,12,0,1,2,2019,20
12578,0,46,1,1,2,2019,20
12579,1,55,1,1,2,2019,20
12580,0,45,1,1,2,2019,21
12581,1,83,0,2,2,2019,6
12582,1,1,12,2,2,2019,7
12583,1,69,12,2,2,2019,7
12584,1,69,0,2,2,2019,8
12585,1,1,9,2,2,2019,8
12586,1,12,9,2,2,2019,8
12587,1,47,1,2,2,2019,9
12588,1,12,0,2,2,2019,9
12589,1,46,9,2,2,2019,9
12590,1,69,9,2,2,2019,10
12591,0,30,9,2,2,2019,10
12592,1,85,1,2,2,2019,11
12593,1,12,0,2,2,2019,12
12594,1,48,12,2,2,2019,12
12595,1,12,0,2,2,2019,13
12596,1,42,12,2,2,2019,13
12597,1,12,9,2,2,2019,13
12598,1,52,9,2,2,2019,14
12599,1,40,9,2,2,2019,15
12600,1,11,0,2,2,2019,15
12601,1,11,9,2,2,2019,15
12602,1,49,0,2,2,2019,15
12603,0,28,3,2,2,2019,16
12604,0,69,3,2,2,2019,17
12605,1,83,0,2,2,2019,18
12606,1,42,9,2,2,2019,18
12607,1,1,12,2,2,2019,20
12608,0,79,1,2,2,2019,21
12609,0,49,3,2,2,2019,22
12610,1,49,1,2,2,2019,22
12611,1,1,12,2,2,2019,23
12612,1,49,0,2,2,2019,23
12613,0,49,1,3,2,2019,7
12614,1,75,0,3,2,2019,7
12615,0,12,3,3,2,2019,7
12616,1,13,0,3,2,2019,7
12617,1,63,9,3,2,2019,8
12618,1,12,9,3,2,2019,8
12619,1,84,0,3,2,2019,8
12620,1,31,1,3,2,2019,8
12621,0,87,0,3,2,2019,8
12622,1,7,12,3,2,2019,9
12623,1,42,0,3,2,2019,10
12624,0,1,0,3,2,2019,11
12625,1,90,12,3,2,2019,11
12626,1,81,0,3,2,2019,11
12627,0,81,3,3,2,2019,11
12628,1,12,9,3,2,2019,11
12629,1,24,9,3,2,2019,12
12630,0,79,8,3,2,2019,12
12631,1,34,0,3,2,2019,12
12632,1,42,0,3,2,2019,13
12633,1,37,0,3,2,2019,13
12634,0,46,10,3,2,2019,14
12635,1,88,9,3,2,2019,14
12636,0,1,9,3,2,2019,15
12637,1,1,12,3,2,2019,15
12638,1,34,1,3,2,2019,15
12639,1,85,9,3,2,2019,15
12640,0,12,10,3,2,2019,16
12641,0,47,0,3,2,2019,16
12642,1,37,12,3,2,2019,16
12643,1,45,9,3,2,2019,16
12644,1,40,12,3,2,2019,17
12645,1,24,1,3,2,2019,17
12646,1,45,1,3,2,2019,18
12647,1,13,0,3,2,2019,18
12648,1,34,12,3,2,2019,18
12649,1,13,9,3,2,2019,18
12650,0,23,3,3,2,2019,19
12651,0,14,3,3,2,2019,19
12652,0,1,12,3,2,2019,19
12653,0,69,9,3,2,2019,20
12654,1,14,9,3,2,2019,20
12655,0,52,8,3,2,2019,21
12656,0,47,10,3,2,2019,21
12657,1,49,0,4,2,2019,6
12658,1,12,12,4,2,2019,7
12659,1,49,9,4,2,2019,8
12660,0,78,1,4,2,2019,8
12661,1,49,12,4,2,2019,8
12662,1,34,9,4,2,2019,9
12663,1,45,0,4,2,2019,9
12664,1,78,12,4,2,2019,10
12665,0,37,0,4,2,2019,10
12666,1,81,0,4,2,2019,10
12667,1,12,0,4,2,2019,11
12668,1,34,9,4,2,2019,12
12669,1,69,12,4,2,2019,12
12670,1,42,9,4,2,2019,12
12671,0,59,10,4,2,2019,12
12672,1,12,9,4,2,2019,12
12673,1,12,1,4,2,2019,14
12674,1,0,1,4,2,2019,14
12675,1,49,9,4,2,2019,15
12676,1,75,0,4,2,2019,15
12677,1,60,1,4,2,2019,16
12678,0,45,0,3,2,2019,8
12679,1,45,9,4,2,2019,16
12680,1,34,9,4,2,2019,17
12681,1,46,12,4,2,2019,17
12682,1,50,9,4,2,2019,17
12683,0,79,3,4,2,2019,17
12684,1,78,12,4,2,2019,17
12685,0,81,5,4,2,2019,17
12686,1,78,9,4,2,2019,18
12687,1,34,0,4,2,2019,18
12688,1,78,7,4,2,2019,18
12689,1,12,0,4,2,2019,19
12690,0,34,1,4,2,2019,19
12691,0,55,1,4,2,2019,19
12692,0,69,0,4,2,2019,20
12693,0,12,9,4,2,2019,20
12694,1,20,1,4,2,2019,20
12695,0,9,0,4,2,2019,21
12696,0,42,1,4,2,2019,23
12697,1,25,0,5,2,2019,0
12698,1,78,1,5,2,2019,6
12699,1,1,12,5,2,2019,7
12700,1,12,8,5,2,2019,7
12701,0,34,12,5,2,2019,8
12702,1,37,8,5,2,2019,9
12703,0,25,9,5,2,2019,11
12704,1,38,1,5,2,2019,11
12705,0,53,3,5,2,2019,11
12706,1,58,12,5,2,2019,11
12707,1,73,12,5,2,2019,12
12708,1,87,12,5,2,2019,14
12709,1,22,9,5,2,2019,14
12710,1,12,0,5,2,2019,14
12711,0,28,0,5,2,2019,16
12712,1,49,12,5,2,2019,16
12713,1,49,12,5,2,2019,17
12714,1,53,9,5,2,2019,17
12715,1,78,0,5,2,2019,18
12716,0,31,1,5,2,2019,19
12717,0,19,10,5,2,2019,20
12718,1,59,1,6,2,2019,0
12719,1,58,0,6,2,2019,0
12720,1,50,9,6,2,2019,3
12721,1,12,8,6,2,2019,4
12722,1,45,9,6,2,2019,9
12723,1,78,1,6,2,2019,10
12724,1,12,1,6,2,2019,11
12725,0,47,0,6,2,2019,12
12726,1,50,1,6,2,2019,13
12727,0,34,0,6,2,2019,13
12728,1,66,12,6,2,2019,14
12729,1,64,0,6,2,2019,15
12730,1,12,1,6,2,2019,16
12731,1,85,12,6,2,2019,16
12732,1,45,0,6,2,2019,19
12733,1,23,9,6,2,2019,19
12734,1,78,1,6,2,2019,19
12735,0,51,11,6,2,2019,20
12736,1,32,9,6,2,2019,21
12737,1,15,0,0,2,2019,8
12738,1,12,9,0,2,2019,3
12739,1,77,0,0,2,2019,6
12740,1,13,0,0,2,2019,7
12741,1,78,12,0,2,2019,7
12742,1,42,0,0,2,2019,8
12743,1,34,0,0,2,2019,8
12744,1,1,12,0,2,2019,9
12745,1,92,8,0,2,2019,10
12746,1,46,9,0,2,2019,10
12747,1,78,12,0,2,2019,10
12748,1,31,0,0,2,2019,11
12749,1,7,9,0,2,2019,12
12750,1,23,0,0,2,2019,13
12751,1,89,7,0,2,2019,13
12752,1,22,1,0,2,2019,13
12753,1,31,12,0,2,2019,13
12754,1,32,8,0,2,2019,14
12755,0,49,0,0,2,2019,14
12756,1,49,8,0,2,2019,14
12757,1,23,12,0,2,2019,16
12758,1,87,12,0,2,2019,16
12759,1,34,1,0,2,2019,17
12760,1,78,12,0,2,2019,18
12761,1,7,12,0,2,2019,18
12762,1,50,9,0,2,2019,18
12763,1,49,0,0,2,2019,18
12764,1,49,9,0,2,2019,19
12765,1,7,1,0,2,2019,19
12766,1,45,0,0,2,2019,19
12767,1,52,0,0,2,2019,21
12768,1,25,0,0,2,2019,22
12769,0,31,1,1,2,2019,7
12770,0,51,10,1,2,2019,7
12771,1,37,0,1,2,2019,7
12772,1,87,9,1,2,2019,7
12773,1,13,9,1,2,2019,7
12774,1,49,12,1,2,2019,8
12775,0,49,3,1,2,2019,9
12776,1,72,0,1,2,2019,10
12777,1,46,1,1,2,2019,11
12778,1,46,9,1,2,2019,11
12779,1,49,0,1,2,2019,12
12780,1,49,0,1,2,2019,12
12781,1,12,12,1,2,2019,12
12782,0,49,10,1,2,2019,13
12783,1,12,9,1,2,2019,13
12784,1,73,12,1,2,2019,13
12785,1,55,1,1,2,2019,14
12786,1,37,12,1,2,2019,14
12787,0,83,12,1,2,2019,15
12788,1,1,1,1,2,2019,15
12789,1,31,9,1,2,2019,15
12790,1,13,12,1,2,2019,15
12791,1,69,0,1,2,2019,16
12792,1,85,1,1,2,2019,17
12793,1,83,0,1,2,2019,17
12794,1,40,0,1,2,2019,18
12795,0,78,10,1,2,2019,18
12796,1,12,0,1,2,2019,19
12797,1,12,1,1,2,2019,21
12798,1,90,0,1,2,2019,21
12799,1,12,1,1,2,2019,23
12800,1,49,0,2,2,2019,0
12801,1,50,12,2,2,2019,7
12802,1,90,12,2,2,2019,7
12803,1,78,0,2,2,2019,8
12804,0,50,12,2,2,2019,8
12805,1,31,0,2,2,2019,8
12806,1,58,0,2,2,2019,8
12807,1,8,1,2,2,2019,9
12808,1,69,12,2,2,2019,9
12809,1,66,9,2,2,2019,9
12810,1,66,12,2,2,2019,9
12811,1,81,12,2,2,2019,9
12812,1,7,8,2,2,2019,10
12813,1,34,0,2,2,2019,10
12814,1,49,0,2,2,2019,11
12815,1,50,9,2,2,2019,11
12816,1,67,0,2,2,2019,11
12817,1,19,0,2,2,2019,12
12818,1,12,12,2,2,2019,12
12819,1,12,0,2,2,2019,13
12820,1,57,12,2,2,2019,13
12821,1,1,0,2,2,2019,13
12822,1,34,9,2,2,2019,14
12823,1,85,1,2,2,2019,14
12824,1,12,1,2,2,2019,14
12825,1,85,1,2,2,2019,14
12826,1,41,0,2,2,2019,15
12827,1,75,0,2,2,2019,15
12828,1,49,9,2,2,2019,15
12829,1,42,0,2,2,2019,15
12830,1,12,0,2,2,2019,15
12831,1,13,1,2,2,2019,15
12832,0,49,0,2,2,2019,16
12833,1,13,12,2,2,2019,16
12834,1,34,12,2,2,2019,17
12835,1,31,0,2,2,2019,17
12836,1,12,9,2,2,2019,17
12837,1,8,12,2,2,2019,18
12838,1,12,12,2,2,2019,18
12839,1,45,9,2,2,2019,18
12840,1,36,9,2,2,2019,18
12841,1,7,0,2,2,2019,18
12842,1,42,12,2,2,2019,18
12843,0,7,12,2,2,2019,19
12844,1,46,1,2,2,2019,19
12845,0,46,1,2,2,2019,20
12846,0,45,9,2,2,2019,23
12847,1,47,9,3,2,2019,2
12848,1,1,0,3,2,2019,7
12849,1,81,1,3,2,2019,7
12850,1,85,0,3,2,2019,7
12851,1,50,0,3,2,2019,7
12852,1,49,0,4,2,2019,8
12853,1,12,12,3,2,2019,8
12854,0,49,1,3,2,2019,8
12855,1,31,0,3,2,2019,8
12856,1,79,0,3,2,2019,8
12857,1,1,0,3,2,2019,9
12858,1,53,0,3,2,2019,9
12859,1,1,0,3,2,2019,10
12860,1,49,9,3,2,2019,10
12861,1,12,9,3,2,2019,10
12862,1,13,9,3,2,2019,10
12863,1,79,12,3,2,2019,11
12864,1,24,9,3,2,2019,11
12865,1,81,9,3,2,2019,11
12866,1,74,9,3,2,2019,12
12867,1,81,7,3,2,2019,12
12868,0,10,1,3,2,2019,12
12869,1,9,0,3,2,2019,12
12870,1,64,12,3,2,2019,13
12871,1,13,12,3,2,2019,13
12872,0,34,1,3,2,2019,13
12873,0,54,0,3,2,2019,14
12874,1,46,9,3,2,2019,14
12875,0,13,0,3,2,2019,15
12876,0,23,0,3,2,2019,15
12877,1,0,0,3,2,2019,15
12878,1,54,0,3,2,2019,16
12879,1,39,12,3,2,2019,17
12880,1,10,9,3,2,2019,17
12881,1,13,0,3,2,2019,17
12882,1,74,0,3,2,2019,17
12883,1,12,9,3,2,2019,18
12884,1,78,0,3,2,2019,18
12885,1,47,0,3,2,2019,19
12886,1,46,9,3,2,2019,20
12887,0,50,0,3,2,2019,21
12888,1,80,9,3,2,2019,21
12889,1,78,7,3,2,2019,23
12890,1,41,7,4,2,2019,1
12891,1,1,0,4,2,2019,5
12892,2,84,7,4,2,2019,5
12893,0,8,9,4,2,2019,6
12894,1,64,6,4,2,2019,7
12895,1,8,0,4,2,2019,7
12896,1,78,12,4,2,2019,7
12897,1,58,9,4,2,2019,8
12898,1,11,12,4,2,2019,8
12899,1,50,12,4,2,2019,9
12900,0,1,12,4,2,2019,9
12901,1,78,12,4,2,2019,9
12902,1,45,12,4,2,2019,10
12903,0,40,0,4,2,2019,10
12904,1,12,9,4,2,2019,10
12905,1,12,0,4,2,2019,10
12906,1,49,1,4,2,2019,10
12907,1,12,0,4,2,2019,11
12908,1,14,0,4,2,2019,11
12909,1,66,12,4,2,2019,11
12910,1,13,0,4,2,2019,13
12911,1,54,9,4,2,2019,13
12912,0,42,3,4,2,2019,14
12913,1,75,1,4,2,2019,15
12914,1,90,0,4,2,2019,15
12915,1,31,0,4,2,2019,15
12916,1,12,0,4,2,2019,15
12917,1,92,9,4,2,2019,16
12918,1,31,12,4,2,2019,16
12919,1,37,0,4,2,2019,16
12920,1,12,9,4,2,2019,17
12921,1,39,9,4,2,2019,17
12922,1,12,12,4,2,2019,17
12923,1,43,12,4,2,2019,17
12924,1,78,0,4,2,2019,18
12925,0,1,10,4,2,2019,18
12926,1,42,12,4,2,2019,18
12927,1,34,0,4,2,2019,19
12928,0,81,1,4,2,2019,19
12929,1,0,1,4,2,2019,20
12930,1,78,0,4,2,2019,20
12931,1,42,1,4,2,2019,22
12932,1,69,9,4,2,2019,23
12933,1,45,0,5,2,2019,0
12934,1,7,9,5,2,2019,1
12935,1,58,9,5,2,2019,6
12936,0,50,1,5,2,2019,7
12937,1,7,15,5,2,2019,7
12938,1,56,12,5,2,2019,8
12939,1,78,1,5,2,2019,8
12940,1,12,9,5,2,2019,8
12941,0,55,12,5,2,2019,8
12942,1,12,9,5,2,2019,9
12943,1,34,12,5,2,2019,10
12944,1,47,12,5,2,2019,10
12945,1,39,9,5,2,2019,10
12946,0,6,9,5,2,2019,10
12947,1,24,8,5,2,2019,10
12948,1,6,0,5,2,2019,11
12949,1,49,1,5,2,2019,12
12950,1,64,0,5,2,2019,12
12951,1,69,12,5,2,2019,12
12952,1,81,1,5,2,2019,12
12953,1,12,9,5,2,2019,13
12954,1,78,1,5,2,2019,13
12955,1,85,0,5,2,2019,13
12956,1,85,12,5,2,2019,14
12957,1,85,13,5,2,2019,14
12958,1,1,1,5,2,2019,15
12959,1,57,8,5,2,2019,15
12960,1,46,9,5,2,2019,16
12961,1,69,12,5,2,2019,16
12962,1,46,0,5,2,2019,16
12963,1,12,11,5,2,2019,17
12964,1,29,11,5,2,2019,17
12965,1,31,12,5,2,2019,17
12966,1,25,12,5,2,2019,18
12967,1,48,9,5,2,2019,18
12968,1,48,9,5,2,2019,18
12969,1,39,0,5,2,2019,19
12970,0,40,3,5,2,2019,20
12971,1,52,1,5,2,2019,21
12972,1,19,12,5,2,2019,21
12973,0,63,1,5,2,2019,23
12974,1,75,12,5,2,2019,23
12975,1,90,9,6,2,2019,1
12976,1,90,1,6,2,2019,4
12977,1,9,0,6,2,2019,9
12978,1,67,1,6,2,2019,13
12979,1,9,12,6,2,2019,15
12980,1,12,1,6,2,2019,15
12981,1,53,12,6,2,2019,17
12982,0,24,10,6,2,2019,18
12983,1,40,0,6,2,2019,19
12984,1,10,9,6,2,2019,20
12985,1,78,9,6,2,2019,20
12986,1,58,9,6,2,2019,22
12987,1,8,8,6,2,2019,22
12988,1,49,1,6,2,2019,23
12989,0,55,1,0,2,2019,0
12990,1,85,1,0,2,2019,7
12991,0,78,0,0,2,2019,7
12992,1,12,12,0,2,2019,7
12993,1,39,12,0,2,2019,7
12994,1,50,0,0,2,2019,7
12995,1,45,1,0,2,2019,7
12996,1,83,0,0,2,2019,8
12997,1,78,0,0,2,2019,8
12998,1,13,11,0,2,2019,8
12999,1,78,0,0,2,2019,8
13000,1,50,12,0,2,2019,8
13001,0,78,0,0,2,2019,9
13002,1,69,12,0,2,2019,9
13003,0,58,3,0,2,2019,9
13004,0,81,12,0,2,2019,9
13005,1,67,12,0,2,2019,10
13006,1,31,12,0,2,2019,10
13007,1,12,9,0,2,2019,10
13008,1,1,0,0,2,2019,12
13009,1,1,9,0,2,2019,12
13010,1,34,12,0,2,2019,12
13011,1,14,9,0,2,2019,12
13012,0,83,3,0,2,2019,12
13013,0,28,10,0,2,2019,12
13014,1,12,12,0,2,2019,12
13015,1,58,9,0,2,2019,13
13016,1,51,12,0,2,2019,13
13017,1,78,9,0,2,2019,13
13018,1,51,9,0,2,2019,14
13019,0,38,1,0,2,2019,14
13020,0,49,0,0,2,2019,16
13021,1,58,1,0,2,2019,16
13022,1,12,11,0,2,2019,17
13023,0,1,1,0,2,2019,17
13024,0,78,0,0,2,2019,17
13025,1,51,2,0,2,2019,18
13026,1,81,2,0,2,2019,18
13027,0,13,10,0,2,2019,18
13028,0,56,11,0,2,2019,18
13029,0,13,3,0,2,2019,18
13030,1,12,9,0,2,2019,18
13031,1,67,9,0,2,2019,19
13032,1,89,9,0,2,2019,19
13033,0,81,3,0,2,2019,20
13034,1,13,1,0,2,2019,20
13035,0,73,0,0,2,2019,21
13036,1,90,9,0,2,2019,21
13037,1,89,9,0,2,2019,22
13038,0,39,1,1,2,2019,7
13039,0,86,12,1,2,2019,8
13040,1,18,1,1,2,2019,8
13041,0,47,1,1,2,2019,8
13042,1,81,1,1,2,2019,8
13043,1,58,12,1,2,2019,8
13044,1,42,12,1,2,2019,9
13045,0,12,0,1,2,2019,9
13046,1,9,9,1,2,2019,10
13047,1,92,1,1,2,2019,11
13048,1,13,0,1,2,2019,11
13049,1,7,12,1,2,2019,12
13050,1,12,0,1,2,2019,13
13051,1,13,12,1,2,2019,14
13052,1,24,0,1,2,2019,14
13053,1,7,12,1,2,2019,14
13054,1,81,0,1,2,2019,15
13055,1,34,9,1,2,2019,16
13056,1,85,1,1,2,2019,16
13057,0,85,1,1,2,2019,17
13058,1,58,0,1,2,2019,17
13059,1,48,12,1,2,2019,18
13060,1,46,1,1,2,2019,18
13061,1,53,0,2,2,2019,9
13062,1,91,0,1,2,2019,19
13063,1,12,12,1,2,2019,20
13064,1,69,0,1,2,2019,21
13065,1,12,1,1,2,2019,22
13066,0,81,1,2,2,2019,2
13067,1,40,12,2,2,2019,6
13068,0,13,10,2,2,2019,7
13069,1,46,0,2,2,2019,7
13070,1,83,0,2,2,2019,8
13071,1,67,12,2,2,2019,8
13072,1,79,0,2,2,2019,9
13073,1,75,1,2,2,2019,9
13074,1,2,9,2,2,2019,10
13075,1,69,12,2,2,2019,10
13076,1,34,1,2,2,2019,11
13077,1,69,9,2,2,2019,11
13078,1,42,0,2,2,2019,11
13079,1,81,0,2,2,2019,11
13080,1,13,12,2,2,2019,12
13081,1,58,12,2,2,2019,12
13082,1,87,12,2,2,2019,12
13083,0,81,11,2,2,2019,12
13084,0,58,12,2,2,2019,13
13085,1,1,12,2,2,2019,13
13086,1,81,0,2,2,2019,13
13087,1,78,12,2,2,2019,14
13088,1,79,0,2,2,2019,14
13089,1,69,12,2,2,2019,14
13090,1,37,1,2,2,2019,14
13091,1,8,0,2,2,2019,14
13092,1,51,0,2,2,2019,15
13093,0,72,9,2,2,2019,15
13094,0,50,1,2,2,2019,15
13095,1,12,0,2,2,2019,16
13096,0,23,0,2,2,2019,17
13097,1,76,12,2,2,2019,17
13098,1,1,9,2,2,2019,17
13099,1,13,1,2,2,2019,17
13100,1,73,0,2,2,2019,17
13101,1,73,1,2,2,2019,18
13102,1,58,0,2,2,2019,18
13103,0,47,3,2,2,2019,18
13104,1,78,0,2,2,2019,18
13105,1,9,0,2,2,2019,18
13106,1,19,13,2,2,2019,18
13107,0,69,12,2,2,2019,19
13108,0,13,3,2,2,2019,20
13109,1,85,0,2,2,2019,21
13110,1,85,9,2,2,2019,21
13111,1,79,0,2,2,2019,21
13112,1,43,1,2,2,2019,22
13113,1,9,1,3,2,2019,1
13114,1,58,8,3,2,2019,4
13115,1,15,1,3,2,2019,6
13116,1,81,1,3,2,2019,7
13117,1,90,0,3,2,2019,7
13118,1,34,0,3,2,2019,7
13119,1,23,0,3,2,2019,8
13120,1,69,0,3,2,2019,8
13121,1,49,12,3,2,2019,9
